Fürth,Fürth,49.47833252,10.99027824
Fuschine,Fužine,45.3,14.71666667
Fußdorf,Rantířov,49.40361111,15.51666667
Füssen,Somogyfajsz,46.51028,17.57348
Gaablau,Jabłów,50.78888889,16.16944444
Gaadendorf,Hviezdoslavov,48.0675,17.34805556
Gabel an der Adler,Jablonné nad Orlicí,50.01666667,16.6
Gablonz an der Neiße;Gablonz an der Neisse,Jablonec nad Nisou;Jablonec nad Nisou,50.72444444,15.16805556
Gabrielahütten,Gabrielina Huť,50.61111069,13.35194397
Gabrielenhof,Gabrielka,49.2891667,15.0655556
Gadatsch,Gadács,46.5401,18.00516
Gafers;Capodistria,Koper,45.54764444,13.73034444
Gahling,Máriakálnok,47.85989,17.32171
Gaidel,Kľačno,48.9125,18.65833333
Gaischwitz,Kýšovice,50.4733333,13.2538889
Galata,Galata,41.02277778,28.97361111
Gallandau,Galanta,48.18888889,17.72638889
Gallian,Gračišče,45.50262778,13.87400556
Galtenhof,Branka,49.82722222,12.52444444
Galtenstallung,Jalový Dvůr,49.87764,12.5851397
Galthof,Kalhov,49.48361111,15.44055556
Gamnitz,Jemnice,49.01861111,15.59166667
Gandelin,Kędrzyno,54.06638889,15.45305556
Gängerhof,Chodov,50.239167,12.748611
Gansauerhaid,Pravětínská Lada,48.9819694,13.6951667
Gansau,Pravětín,49.0422222,13.8066667
Gansdorf,Gánovce,49.03333333,20.33333333
Gant,Gánt,47.38971,18.38773
Garbassen,Garbas Drugi,54.192222,22.523056
Garchen,Garnki,53.98333333,15.81666667
Garden,Gardno,54.6538887,17.1119442
Gardin,Gardzin,53.78638889,15.48861111
Garrin,Charzyno,54.09000015,15.57250023
Garschönthal,Úvaly,50.07361111,14.73027778
Gartitz,Skorotice,49.46194444,16.36888889
Gartschan,Kršan,45.17333333,14.13916667
Gartz,Gardziec,53.11138889,15.16861111
Garzin,Garčin,45.18333333,18.18333333
Gassnitz,Jesenice,46.43472222,14.05138889
Gasting,Gasztony,46.96495,16.45132
Gastorf,Hoštka,50.48694444,14.33361111
Gatterschlag,Kačlehy,49.10888889,15.0775
Gauendorf,Mokré,50.26194382,16.06555557
Gauerkow,Gaworkowo,53.71666667,16.08333333
Gaya,Kyjov,49.01019309,17.12253169
Gayring,Gajary,48.46611111,16.92388889
Gdingen;Gotenhafen,Gdynia,54.5,18.55
Gebirgsneudorf,Nová Ves v Horách,50.60222222,13.48111111
Gedde,Gościmierz,53.99083328,15.1077776
Gedwangen,Jedwabno,53.51666667,20.73333333
Gefild,Kvilda,49.01925,13.57957778
Gehäng,Nová Pec,48.77694444,13.93027778
Gehlweiden,Galwiecie,54.3075,22.42333333
Geib,Hybe,49.04527778,19.83055556
Geiblershof,Iglice,53.81666667,15.46666667
Geiger,Pakovo Selo,43.81666667,16.09166667
Geißenberg,Chèvremont,47.6297,6.9239
Gellenau,Jeleniów,50.43333333,16.26666667
Gellen,Jelenin,54.484949,13.068581
Gellert,Jalhay,50.56666667,5.96666667
Geltschbad;Bad Geltschberg,Lázně Jeleč,50.610556,14.276944
Gemersdorf,Gemerská Ves,48.47666667,20.27444444
Gennin,Jenin,32.46111111,35.3
Genua,Genova,44.41083333,8.93222222
Genzenstein,Jenštejn,50.15222168,14.61166668
Georgenberg,Spišská Sobota,49.0657906,20.3152275
Georgenthal,Jiřetin pod Bukovou,50.82944444,10.65722222
Georgshausen,Velika Greda,45.23944444,21.02416667
Georgswalde,Jiříkov,50.99444444,14.57083333
Geppersdorf in Mähren,Kopřivná,50.05055556,16.94805556
Geppersdorf in Schlesien,Linhartovy,50.13,17.6
Geppersdorf,Lenarcice,50.13555556,17.62666667
Geppertsau,Údolná,49.69777778,17.5575
Gera,Gera,50.88055556,12.08333333
Geralt,Geraltov,49.13333333,21.26666667
Gerbetschlag,Herbertov,48.6069444,14.3527778
Gerdshagen,Gardno,54.6538887,17.1119442
Gereschlack,Geresdlak,46.11319,18.52292
Gerhardsee,Gérardmer,48.08,6.88
Gerienisch,Gerényes,46.3,18.18333333
Gerisdorf,Bakonygyirót,47.4192,17.80553
Gerlingen,Guerlange,48.8,9.06527778
Gerlsdorf,Girovce,49.01666667,21.76666667
Gerstlek,Kercseliget,46.328,18.06332
Gerten,Krty,50.09083333,13.42972222
Gervin,Gorawino,53.99666667,15.49277778
Gerzlow,Jarosławsko,53.00555556,15.42055556
Gesen,Jesení,49.2461111,13.2961111
Geserzen,Jezerce,49.75583267,12.93500042
Gesmesgrün,Osvinov,50.3552778,13.0330556
Gesteinigt,Kamenná,49.86083333,17.03361111
Gest,Hoste,49.068889,6.883889
Gestitz,Várgesztes,47.47527,18.39732
Gestob,Ždov,50.2913889,13.2394444
Getterle,Gödöllő,47.6,19.3667
Getzelsdorf,Koceľovce,48.71666718,20.35000038
Gewitsch,Jevíčko,49.61666667,16.7
Geylich,Gouvy,50.18333333,5.93333333
Gibian,Jivjany,49.63111115,12.97888851
Giebau,Jívová,49.71166667,17.39916667
Gieskow,Giżkowo,53.89388889,14.85888889
Gießen,Gießen,50.58722222,8.66972222
Gießhübel-Puchstein;Gießhübl-Sauerbrunn,Kyselka,50.2625,13
Giglotz,Giglovce,49,21.73333333
Gilgenburg,Dąbrówno,53.43333333,20.03333333
Gilschwitz über Troppau,Kylešovice,49.9188889,17.9144444
Ginisdorf,Nemesmedves,46.99805556,16.40083333
Girm,Jarabina,49.33333333,20.66666667
Girschen,Jeřeň,50.16611099,13.25722218
Girsch;Guirsch,Krsy,49.92472222,13.05666667
Girschowa,Krsov,49.8919444,13.0583333
Girsig,Jiříkov,50.99444444,14.57083333
Gist,Ist,44.266667,14.766667
Gitschin,Jičín,50.43666667,15.35166667
Gjargstedt,Đurđin,45.95333333,19.49
Glarus,Glarus,47.04088,9.06728
Glasau,Neblašov,54.05,10.51666667
Glasberg,Sklená,50.3244444,12.5294444
Glasenapp,Godzisław,53.89655556,16.4655
Glaserau,Skláře u Mnichova,49.47801,12.748109
Glasern,Klažary,48.8,14.6666667
Glatzen,Kladská,50.0263889,12.6683333
Glatzer Neiße,Nysa Kłodzka,50.81916667,17.65833333
Glatz,Kłodzko;Klodzko,50.43333333,16.65
Gleimen,Hliněná,50.7244444,14.1516667
Gleiwitz,Gliwice,50.28333333,18.66666667
Glemkau,Hlinka,50.28000799,17.67222178
Glewitz,Glewice,53.6,14.91666667
Glieden,Liden,62.71666667,16.8
Glien,Glinna,53.2833,14.7167
Gliers,Glère,47.3444,6.995
Glöckelberg,Zvonková,48.7233,13.98292222
Glogau,Glogów;Głogów,51.66666667,16.08333333
Glomnitz über Troppau,Hlavnice,49.92083333,17.72416667
Glosau,Dlažov,49.36694444,13.16305556
Glötzin,Głodzino,53.88333333,15.88333333
Glowitz;Glowtschütz,Główczyce,50.73722222,18.51388889
Gmünd,České Velenice,48.76850556,14.96367778
Gnadenbrunn;Studenitz,Studenice,46.30092778,15.61324167
Gnadlersdorf,Hnanice,48.79916667,15.97583333
Gnesen,Gniezno,52.55,17.6
Gnewin,Gniewino,54.71666718,18.00833321
Gnewinke,Gniewinko,54.71527778,17.98083333
Gnoiz,Hnojice,49.72083282,17.22999954
Goblenz,Kobylnice,49.3,21.566667
Godetz,Chodecz,52.4,19.03333333
Göding,Hodonín,48.84893611,17.13222222
Godona,Hodonín,48.84893611,17.13222222
Godrusch,Jadruž,49.6533333,12.7388889
Gojau,Kájov,48.81083298,14.25861073
Goldap,Gołdap,54.3,22.3
Goldene Aussicht,Zlatá Vyhlídka,50.62638855,15.75805569
Goldenfluß,Zlatý Potok,50.0666667,16.8
Goldenhöhe,Zlatý Kopec,50.43722153,12.84416676
Goldenkron,Zlatá Koruna,48.85472222,14.36944444
Goldenöls,Zlatá Olešnice,50.62083333,15.95361111
Goldenstein,Branná,50.16138889,17.02388889
Goldmorawitz,Zlaté Moravce,48.37833333,18.39666667
Goldsburg,Vranja,45.316667,14.133333
Goldshof,Gočovo,48.76666667,20.41666667
Golinow,Goleniów,53.56666667,14.81666667
Gollenberg,Chełmno Słowieńskie,54.47611111,16.5925
Gollin,Golina,52.24666667,18.09527778
Göllitz,Jedlice,48.744762,14.799384
Gollnetschlag,Klení,48.76170349,14.62246704
Göllnitz,Gelnica,48.84805556,20.93722222
Gollnow,Goleniów,53.56666667,14.81666667
Gollubien,Golubie,53.9,22.5333
Gologoritz,Gologorica,45.25,14.03333282
Goltsch-Jenikau,Golčův Jeníkov,49.81626111,15.47686111
Golzenruh,Golcza,53.13583333,15.60166667
Golz,Woliczno,53.5,15.75
Gomel,Homel,52.416667,30.983333
Gomilsko,Gomilsko,46.25335833,15.04241389
Gompersdorf,Goszów,50.29638889,16.89361111
Gonobitz,Slovenske Konjice,46.33838056,15.42321667
Görchen,Miejska Górka,51.65555573,16.96111107
Gorg,Spišský Hrhov,49.00166667,20.64027778
Göriach,Gorje,46.38,14.06833333
Görkau,Jirkov,50.50027778,13.44194444
Görlitz,Zgorzelec,51.15027778,15.02527778
Görlsdorf,Góralice,52.97333333,14.67083333
Görrach,Gorjani,45.4,18.37
Görtelsdorf,Gorzeszów,50.705,16.1125
Görz;Gorizia,Gorica,45.93333333,13.61666667
Gösen,Kadaňská Jeseň,50.3663889,13.2663889
Gosolup,Horní Kozolupy,49.83472222,12.93694444
Gospitsch,Gospić,44.546,15.375
Gossau,Kosov,49.881389,16.806667
Gossengrün,Krajková,50.21666667,12.53333333
Gossow,Goszków,52.85,14.5
Gostl,Podivín,48.81666667,16.83333333
Gotha,Gotha,50.94888889,10.71833333
Gothenberg,Hum,45.348611,14.05
Gottberg,Boguszyny,53.08333333,15.35
Gottesberg,Boguszów,50.75313889,16.20219444
Gottesgab,Boží Dar;Bozi Dar,50.40973611,12.92445278
Göttingen,Göttingen,51.53388889,9.93555556
Gottmannsgrün,Trojmezí,50.3088805,12.1445848
Gottowitz,Kotovice,49.67166667,13.15722222
Gottschallings,Košťálkov,48.9632022,15.2443114
Gottschau,Kočov,49.81027778,12.73027778
Gottschee;Gottscheer Land,Kocejve;Kočevje,45.64296111,14.85938333
Gottschimm,Gościm,52.76666667,15.7
Götzendorf,Gockowice,53.66027832,17.72888947
Gowisch,Villánykövesd,45.88333333,18.43333333
Graber,Kravaře v Čechách,50.63222222,14.39222222
Gräbnitzfelde,Grabnica,53.37277778,15.48388889
Gradatsch,Gradac,43.1047222,17.3411111
Gradatz,Beničanci,45.63333333,18.18333333
Gradis am Sontig;Gradisch am Sontig,Gradisca d'Isonzo,45.88333333,13.5
Gradlitz,Choustníkovo Hradiště,50.43333333,15.88333333
Gräfenberg,Lázně Jeseník,50.24000168,17.18611145
Gräfenbrück,Zatocze,53.78444444,15.13805556
Grafendorf,Hrabětice,48.79333333,16.41166667
Grafenort,Gorzanów,50.35194444,16.63222222
Grafenstein,Grabštejn,50.846125,14.87618889
Gräflich Wiese,Łąka Prudnicka,50.31111145,17.52722168
Gramatin,Kramolín,49.13444444,16.12083333
Grambach,Krampachy,47.01416667,15.50361111
Grambow,Grębowo,53.94777778,14.86277778
Gramhusen,Brodniki,53.88444444,15.20555556
Gramsfelde,Grąsy,52.98333333,15.75
Granesau,Chranišov,50.22249985,12.74166679
Gran,Esztergom;Ostrihom,47.78555556,18.74027778
Granow,Granowo,52.22222222,16.52805556
Grantsch-Petersdorf,Granč-Petrovce,49,20.81666667
Granweiler,Grandvillars,47.54,6.97
Gränzdorf,Hraničky,50.31388889,16.97277778
Gränzendorf,Bedřichov,50.79888916,15.15638924
Granzgrund,Hraničná,50.3516,12.4719
Grapitz,Grapice,54.50777817,17.43194389
Grapow,Chrapów,52.96666718,15.83333302
Graslitz,Kraslice,50.32916667,12.50861111
Grasset,Jehličná,50.2025,12.6969444
Graswalde,Grenoble,45.2002,5.7222
Gratzen,Nové Hrady,48.79,14.778611
Grätz,Hradec nad Moravicí,49.86083333,17.87111111
Graudenz,Grudziądz,53.48333333,18.76666667
Grauersch,Cravanche,47.6542,6.8331
Graumarkt,Gakovo,45.90333333,19.06361111
Graupen,Krupka,50.68333333,13.86666667
Grawitz,Grábóc,46.28888889,18.60583333
Grebenatz,Grebenac,44.8725,21.25305556
Greifenberg,Gryfice,53.91472244,15.19861126
Greifendorf;Grandorf,Hradec nad Svitavou,49.71138889,16.48472222
Greifenhagen,Gryfino,53.25,14.48333333
Greiffenberg,Gryfów Śląski,51.02722168,15.41916656
Gremsdorf,Gromadka,51.36,15.75888889
Grenitz,Hranovnica,48.9875,20.30805556
Grenzdörfel,Pomeznice,50.6491667,16.2491667
Grenzdorf,Hraničné,49.36666667,20.71666667
Grenzeck,Czermna,50.45166667,16.23916667
Gribow,Grzybowo,53.94828796,13.48993206
Griechisch Weißenburg,Belgrad,44.8,20.466667
Grimmelz,Grimalda,45.31666667,13.98333333
Grimsthal,Grymov,49.48166656,17.49833298
Grobnich,Grobnik,45.36944444,14.45833333
Grodisko,Grodzisko,50.58333333,18.23333333
Gröditz-Neudorf,Hradec-Nová Ves,50.29027778,17.27777778
Grodno;Hrodno,Hrodna,53.66666667,23.81666667
Groisd,Gozd;Gojzd,45.89852524,13.96682167
Gromaling,Kramolin,43.13333333,25.08333333
Gröningen;Groningen,Groningen,53.21722222,6.57472222
Gröschlmaut,Grešlové Mýto,48.98277778,15.89222222
Großandrä,Fertőendréd,47.60618973,16.90859032
Groß Aujezd,Velký Újezd,49.57861111,17.48277778
Groß Aupa,Velká Úpa,50.6894444,15.7675
Großbaratschka,Nagybaracska,46.05,18.9
Groß Bastei,Veliki Bastaji,45.65,17.33333333
Groß Benz,Bienice,53.6,15.3
Groß Beranau,Velký Beranov,49.4038887,15.66583347
Großbergl,Nagyberki,46.36121,18.0076
Groß Bernharz,Bednárec,49.18333333,15.1
Großbessingen,Bezange-la-Grande,48.7467,6.4747
Großbetschkerek,Zrenjanin,45.37777778,20.38611111
Groß Betschkerek,Zrenjanin,45.38333333,20.38166667
Großbieltsch,Běleč nad Orlicí,50.19797222,15.94277778
Großbilitz,Veľké Bielice,48.63333333,18.35
Groß Bistrzitz,Valašská Bystřice,49.41583252,18.11111069
Groß Bitesch,Velká Bíteš,49.29361111,16.22055556
Groß Blatnitz,Blatnice pod Svatým Antonínkem,48.94583333,17.46388889
Großblatzen,Blatce,50.5,14.60000038
Groß Bludszen;Bludschen;Groß Bludschen,Bludzie Wielkie,54.31083298,22.57444382
Groß Blumenau,Kwiatuszki Wielkie,53.49055556,21.41555556
Groß Bocken,Velká Bukovina,50.73305556,14.38111111
Groß Borckenhagen,Borkowo,53.3705556,21.9691667
Groß Borowitz,Borovnice u Staré Paky,50.50944444,15.6125
Groß Brüskow,Bruskowo Wielkie,54.49416667,16.90944444
Großbudmer,Nagybudmér,45.93333333,18.45
Groß Bukovina,Velká Bukovina,50.73305556,14.38111111
Großburg,Borek Strzeliński,50.88305556,17.06666667
Groß Bürglitz,Velký Vřešťov,50.35583333,15.75222222
Groß Butschin,Velká Bučina,50.27000046,14.24722195
Groß Cakowitz,Čakovice,50.15111111,14.52472222
Groß Chelm,Chełm Śląski,50.10944366,19.19333267
Groß Chrastitz,Chraštice,49.58333333,14.08333333
Groß Czernosek,Velké Žernoseky,50.53916667,14.06388889
Groß Darkowitz,Darkovice,49.93333333,18.23333333
Groß Dittersdorf,Čermná na Moravě,49.65955611,17.57354667
Groß Domanin,Domanín,49.00194444,17.28388889
Großdorf,Velká Ves;Veľká Ves,48.36666667,19.66666667
Groß Drewitsch,Velký Dřevíč,50.5033333,16.1844444
Groß Dubberow,Dobrowo,53.98333333,16.11666667
Groß Duneyken,Dunajek,54.18330002,22.25
Grosse,Hrozová,50.2077778,17.7158333
Gross Eidten,Veľká Ida;Nagyida,48.6,21.16666667
Großendorf,Władysławowo,54.8,18.4
Großenteich,Velký Rybník,49.48555556,15.31666667
Großer Papenzin-See,Jezioro Bobięcińskie Wielkie,53.987222,16.8
Großestergai,Nagyesztergár,47.27676,17.9052
Großfrankenau,Veľká Franková,49.33333333,20.29722222
Groß Gaj,Veliki Gaj,45.28472222,21.17027778
Groß Gallein,Daleké Popelice,48.7580556,14.5836111
Groß Garde,Gardna Wielka,54.6375,17.16583333
Groß Gardienen,Gardyny,53.41666667,20.18333333
Großgeorgsdorf,Jerzykowice Wielkie,50.43611145,16.27000046
Groß Gluschen,Głuszyno,54.49527778,17.42166667
Großgropitzreith,Velký Rapotín,49.7675,12.6530556
Groß Gropitzreith,Velký Rapotín,49.7675,12.6530556
Groß Grünau,Velký Grunov,50.7036111,14.7130556
Groß Gürsch,Krsy,49.92472222,13.05666667
Großhaid,Velký Bor,49.36527778,13.70222222
Großhammer,Velké Hamry,50.71666718,15.3166666
Groß Hammer,Velké Hamry,50.71666718,15.3166666
Großhau,Veľká Lehota,48.46166667,18.56055556
Großheilendorf,Postřelmov,49.90666667,16.915
Groß Heinrichschlag,Velký Jindřichov,48.7125,14.6697222
Groß Hermsdorf,Hermanice,49.74027778,18.79958333
Groß Herrlitz,Velké Heraltice,49.97722222,17.73305556
Groß Hluschitz,Hlušice,50.26222222,15.40722222
Groß Holletitz,Holedeč,50.26194382,13.56972218
Groß Hoschütz,Velké Hoštice,49.94055556,17.97111111
Groß Hycitz,Malé Hydčice,49.3022222,13.6625
Groß Jestin,Gościno,54.05361111,15.65055556
Groß Jirna,Jirny,50.11972222,14.70194444
Groß Jober,Velká Javorská,50.6705556,14.3591667
Groß Justin,Gostyń,51.88333333,17.01666667
Großkapeln,Veľká Paka,48.04166667,17.40833333
Großkarlowitz,Velké Karlovice,49.36381389,18.30371111
Groß Karlowitz,Velké Karlovice,49.36381389,18.30371111
Großkarol,Carei;Nagykároly,47.68396667,22.46686944
Groß Kaudern,Chuderov,50.69222222,14.04611111
Großkikinda,Kikinda,45.82833333,20.46527778
Großkirchen,Nagykanizsa,46.45,16.98333333
Groß Kletzan,Klecany,50.175,14.41666667
Groß Kopanitz,Velika Kopanica,45.15,18.4
Groß Koschatka,Košatka,49.7330556,18.1613889
Groß Koschlau,Koszelewy,53.31666667,19.96666667
Groß Koslau,Kozłowo,53.3,20.28333333
Großkostolan,Veľké Kostoľany,48.5,17.71666718
Groß Kostomlat,Kostomlaty nad Labem,50.18194444,14.95638889
Großkowatsch,Nagykovácsi,47.58,18.88
Groß Krosse,Velká Kraš,50.36055556,17.15194444
Großkulken,Nagykölked,47.06666667,16.55
Gross Laam,Veľký Lom;Nagylám,48.33333333,19.38333333
Großlaschitz,Velike Lašče,45.83629722,14.63774722
Großlaupnik,Veľký Lipník,49.36666667,20.51666667
Groß Leistikow,Lestkowo,53.71805573,15.1455555
Groß Lensk,Wielki Łęck,53.23333333,19.95
Groß Lhotta,Poldovka,49.1536111,15.3325
Groß Ligoina,Velika Ligojna,45.993525,14.29669722
Groß Lippen,Lipno,52.848611,19.180556
Großlohowitz,Hlohovice,49.89,13.64805556
Großloh,Velký Luh,50.2,12.36666667
Großlomnitz,Veľká Lomnica,49.11666667,20.35
Groß Losenitz,Velká Losenice,49.58333333,15.83333333
Groß Lubigau,Malý Hlavákov,50.1737156,13.2018844
Grosslupp,Grosuplje,45.955125,14.6562
Großlupp,Grosuplje,45.955125,14.6562
Großmagendorf,Zlaté Klasy,48.11666667,17.41666667
Groß Maierhöfen,Velké Dvorce,49.6825,12.7033333
Großmallowa,Velký Malahov,49.62611111,12.95055556
Großmalowitz,Malovice,49.0913887,14.22472191
Groß Mandelkow,Będargowo,53.39111111,14.44138889
Großmanok,Nagymányok,46.28,18.4563
Großmenglatt,Grosmagny,47.7231,6.8844
Großmergthal,Mařenice,50.8,14.68333333
Großmeseritsch,Velké Meziříčí,49.35361111,16.01333333
Großmichel,Michalovce,48.75527778,21.91333333
Groß Moitzow,Mojszewo,54.00861111,15.09388889
Groß Mokratz,Mokrzyca Wielka,53.86666667,14.56666667
Groß Möllen,Mielno,54.26,16.06083333
Groß Morin,Murzynno,52.85,18.48333333
Groß Mützelburg,Myślibórz Wielki,53.64527778,14.29944444
Großnaarad,Nagynyárád,45.95,18.58333333
Groß Nehwist,Nehvizdy,50.13055556,14.73
Großnepodritz,Velké Nepodřice,49.3180556,14.0752778
Groß Nossin,Nożyno,54.31472222,17.49027778
Großnußdorf,Velký Ořechov,49.10944366,17.66083336
Groß Olbersdorf,Velké Albrechtice,49.75,18.05
Groß Olkowitz,Oleksovice,48.90833333,16.255
Grossontag,Velika Nedelja,46.42383611,16.11598333
Groß Opatowitz,Velké Opatovice,49.61666667,16.66666667
Groß Opolan,Opolany,50.13333333,15.21666667
Groß Orzechau,Velký Ořechov,49.10944366,17.66083336
Groß Otschehau,Očihov,50.20027778,13.44333333
Groß Pasijan,Veliki Pašijan,45.63333333,16.93333333
Groß Petersdorf,Vražné,49.68333333,16.76666667
Groß Pobloth,Pobłocie Wielkie,54.04638889,15.75777778
Groß Pohlom,Velká Polom,49.86694444,18.09694444
Großpopowitz,Velké Popovice,49.93333333,14.65
Groß Poric,Velké Poříčí,50.46666667,16.18333333
Großporitsch,Porajów,50.88444444,14.8325
Großpriesen,Velké Březno,50.65888889,14.13861111
Groß Priesen,Velké Březno,50.65888889,14.13861111
Groß Pulitz,Pulice,50.2961111,16.1311111
Groß Raddow,Radowo Wielkie,53.68638889,15.41916667
Groß Raden,Radim,50.45888901,15.4286108
Groß Raigern,Rajhrad,49.08333333,16.6
Groß Rambin,Rąbino,53.86611111,15.94277778
Groß Rammerschlag,Velký Ratmírov,49.19388889,14.93
Großrauschenbach,Revúca,48.68305556,20.11333333
Groß Reetz;Reetz,Rzeczyca Wielka,54.1167,16.75
Groß Reichow,Rychowo,53.94472222,15.83916667
Großrippen,Veľké Ripňany,48.5,17.98333333
Groß Ritte,Hylváty,49.9605556,16.4091667
Groß Rogau,Velký Radkov,49.1491667,13.4941667
Groß Rosinsko,Rożyńsk Wielki,54.2362,22.2013
Großsäckl,Nagyszékely,46.64611111,18.52833333
Gross Salze,Wieliczka,49.98333333,20.06666667
Groß Sankt Nikolaus,Sânnicolau Mare;Sân Nicolau Mare,46.07222222,20.62944444
Groß Satspe,Zaspy Wielkie,54.01666667,16.2
Großschaffnatt,Chavannes-les-Grands,47.5919,7.0475
Großscharosch,Veľký Šariš,49.03833333,21.19166667
Groß Schläfken,Sławka Wielka,53.35,20.26666667
Großschlagendorf,Veľký Slavkov,49.1,20.28333333
Groß Schlatikow,Słodkowo,53.29444444,15.31861111
Großschönau,Velký Šenov,50.98333333,14.38333333
Groß Schönau,Velký Šenov,50.98333333,14.38333333
Großschützen,Veľké Leváre,48.5,17
Groß Schwadowitz,Velké Svatoňovice,50.5325,16.02833333
Groß Seelowitz,Židlochovice,49.03944397,16.61888885
Groß Senitz,Senice na Hané,49.6225,17.08833333
Groß Sichdichfür,Velká Hleďsebe,49.96666718,12.66666698
Groß-Sigeth,Szigetvár,46.048269,17.812569
Groß Skal,Hrubá Skála,50.54583333,15.20555556
Großslatina,Zvolenská Slatina,48.56666667,19.26666667
Großslawsdorf,Slavošovce,48.71666718,20.28333282
Groß Soltikow,Sulechowo,54.26666667,16.53333333
Groß Sophienthal,Warcisławiec,53.499167,14.777222
Groß Spinelsdorf,Velká Lesná,50.3484328,13.1690611
Groß-Sredischte,Veliko Središte,45.17333333,21.40361111
Großsteffelsdorf,Rimavská Sobota,48.38111111,20.01444444
Groß Stein,Kamień Śląski,50.55,18.08333333
Groß Steurowitz,Starovice,48.95333333,16.70861111
Groß Strehlitz,Strzelce Opolskie,50.51666667,18.3
Groß Tajax,Dyjákovice,48.77277756,16.30277824
Groß Teinitz,Velký Týnec,49.55055618,17.33777809
Groß Temelin,Temelín,49.22339722,14.42056667
Großteutschenau,Tjatschiw,48.01138889,23.57166667
Groß Trestny,Velké Tresné,49.57694444,16.38361111
Groß Tschakowitz,Čakovice,50.15111111,14.52472222
Großtschauscha,Veľká Čausa,48.78333333,18.7
Groß Tschernitz,Velká Černoc,50.2022222,13.5858333
Groß Tschochau,Řehlovice,50.61777778,13.95083333
Großturwall,Törökbálint,47.43668,18.91224
Groß Tychow,Tychowo,53.93027778,16.26083333
Groß Ullersdorf,Velké Losiny,50.03861111,17.04472222
Groß Umlowitz,Omlenice,48.73333333,14.45
Groß Uretschlag,Černíkov,49.42583333,13.12083333
Großurhau;Groß Urhau,Ořechov,49.11,16.525
Großvaschon,Nagyvázsony,46.9835,17.69408
Groß Voldekow,Wełdkowo,53.95777778,16.40388889
Großvolkmar,Veľký Folkmár,48.855623,21.013927
Groß Volz,Wołcza Wielka,53.99138889,16.92611111
Groß Wachlin,Warchlino,53.4414,14.9831
Groß Waltersdorf,Velká Střelná,49.66844417,17.49800972
Großwardein;Grosswarden,Oradea,47.07222222,21.92111111
Groß Wardin,Wardyń Dolny,53.77333333,16.00194444
Großwasser,Hrubá Voda,49.670278,17.436389
Groß Weckow,Wiejkowo,53.81666667,14.68333333
Groß Werscheditz,Verušice,50.09583282,13.13416672
Großwiesen,Veľká Lúka,48.63333333,19.16666667
Groß Wisternitz,Velká Bystřice,49.59388889,17.35972222
Groß Wiwar,Veliko Vukovje,45.51666667,16.88333333
Groß Wolfsdorf,Wilkowo Wielkie,54.20777778,21.24916667
Groß Woslawitz,Oslavice,49.33666667,15.995
Groß Wosnalitz,Osinalice,50.49416733,14.5172224
Groß Wossek,Velký Osek,50.1,15.2
Groß Wrbka,Hrubá Vrbka,48.86722183,17.46722221
Groß Wschelis,Velké Všelisy,50.38083333,14.73916667
Groß Wubiser,Nowe Objezierze,52.86416667,14.32944444
Groß Würbka,Hrubá Vrbka,48.86722183,17.46722221
Groß Zapplin,Czaplin Wielki,54.01972198,15.15499973
Groß Zdentsch,Veliki Zdenci,45.66666667,17.11666667
Groß Zdikau,Zdíkov,49.07972222,13.69361111
Großzellowitz,Veľké Zlievce,48.2,19.45
Groß Zensorgwartz,Velika Črešnjevica,45.9,17.18333333
Groß Zernosek,Velké Žernoseky,50.53916667,14.06388889
Großzinkendorf,Nagycenk,47.6,16.7
Großzitin,Veľký Cetín,48.21666667,18.2
Grottau,Hrádek nad Nisou,50.85277778,14.84444444
Grottkau,Grodków,50.7,17.38333333
Grulich,Králiky;Králíky,48.73333333,19.03333333
Grünberg in Schlesien,Zielona Góra,51.93333333,15.5
Grünmahd,Otavožaty,49.5733333,15.2341667
Grünrade,Grzymiradz,52.78722222,14.69166667
Grunsruh,Bodzanowice,50.91666667,18.61666667
Grünthal,Zelený Důl,50.6497222,13.3722222
Grünwald an der Neiße,Mšeno nad Nisou,50.7419444,15.1675
Grünwald,Pastviny,50.090278,16.563333
Grün,Zelená Lhota;Louka,49.2447222,13.1708333
Grusbach,Hrušovany nad Jevišovkou,48.82972222,16.40277778
Grüssow,Gruszewo,53.94638889,15.95888889
Gsenget,Pomezí,49.7,16.316667
Guben,Gubin,51.946797,14.727731
Gubinchen,Gubinek,51.93330002,14.7166996
Guckelwitz,Kuklice,50.95,16.95
Guhden,Gądno,52.85388947,14.4216671
Guhrau,Góra,51.66666667,16.55
Guldenfurth,Brod nad Dyjí,48.87361111,16.52888889
Gülpen,Gulpen,50.81666667,5.9
Gülzow,Golczewo,53.81666667,14.98333333
Gumbinnen;Gussew,Gusev,54.583333,22.2
Gummin,Gąbin,52.4,19.73333333
Gumplitz,Kumpolec,49.7880556,12.7222222
Gumtow,Chomętowo,52.97944444,12.2525
Gundersdorf,Guntramovice,49.7983333,17.5705556
Güns,Kőszeg,47.38191,16.55221
Güntersdorf,Huntířov,50.79972222,14.30083333
Guntscherach,Joncherey,47.5297,7.0019
Guratin,Krtín,49.6544444,13.0066667
Gurbitz,Gornje Ogorje,43.73611111,16.45416667
Gurdau,Kurdějov,48.95222222,16.76777778
Gurein,Kuřim,49.29638889,16.52555556
Gürgenaue,Niwica,51.58194444,14.84166667
Gurim,Kouřim,50.00277778,14.97444444
